time,raw_reading,batch,capacitance
180,11137254,10,11.9981123
180,11146176,10,12.00246875
180,11120909,10,11.99013135
180,11131719,10,11.99540967
180,11137497,10,11.99823096
180,11164519,10,12.01142529
180,11139778,10,11.99934473
180,11125042,10,11.99214941
180,11127026,10,11.99311816
180,11151830,10,12.00522949
180,11128852,10,11.99400977
180,11148436,10,12.00357227
180,11138093,10,11.99852197
180,11154696,10,12.00662891
180,11137438,10,11.99820215
180,11129236,10,11.99419727
180,11164787,10,12.01155615
180,11137019,10,11.99799756
180,11154436,10,12.00650195
180,11154050,10,12.00631348
180,11142157,10,12.00050635
180,11133704,10,11.99637891
180,11140309,10,11.999604
180,11140896,10,11.99989062
180,11134939,10,11.99698193
180,11154778,10,12.00666895
180,11138305,10,11.99862549
180,11149888,10,12.00428125
180,11114984,10,11.98723828
180,11150359,10,12.00451123
180,11126157,10,11.99269385
180,11152963,10,12.00578271
180,11139128,10,11.99902734
180,11128504,10,11.99383984
180,11138059,10,11.99850537
180,11132335,10,11.99571045
180,11142006,10,12.00043262
180,11136582,10,11.99778418
180,11136160,10,11.99757812
180,11148438,10,12.00357324
180,11158206,10,12.00834277
180,11125233,10,11.99224268
180,11137300,10,11.99813477
180,11117137,10,11.98828955
180,11136318,10,11.99765527
180,11130607,10,11.9948667
180,11118027,10,11.98872412
180,11143032,10,12.00093359
180,11137529,10,11.99824658
180,11170722,10,12.0144541
180,11145483,10,12.00213037
180,11126588,10,11.9929043
180,11150792,10,12.00472266
180,11139247,10,11.99908545
180,11149069,10,12.00388135
180,11154096,10,12.00633594
180,11151905,10,12.00526611
180,11139740,10,11.99932617
180,11130619,10,11.99487256
180,11157500,10,12.00799805
180,11152733,10,12.00567041
180,11146097,10,12.00243018
180,11141358,10,12.00011621
180,11154610,10,12.00658691
180,11135664,10,11.99733594
180,11145445,10,12.00211182
180,11159070,10,12.00876465
180,11146750,10,12.00274902
180,11152219,10,12.00541943
180,11152151,10,12.00538623
180,11161339,10,12.00987256
180,11139603,10,11.99925928
180,11140982,10,11.99993262
180,11142255,10,12.0005542
180,11141359,10,12.0001167
180,11159550,10,12.00899902
180,11140299,10,11.99959912
180,11169258,10,12.01373926
180,11132034,10,11.99556348
180,11147452,10,12.0030918
180,11142357,10,12.000604
180,11127275,10,11.99323975
180,11145311,10,12.00204639
180,11128919,10,11.99404248
180,11136874,10,11.99792676
180,11144911,10,12.00185107
180,11125220,10,11.99223633
180,11152467,10,12.00554053
180,11127802,10,11.99349707
180,11153793,10,12.00618799
180,11140377,10,11.99963721
180,11140305,10,11.99960205
180,11149986,10,12.0043291
180,11141345,10,12.00010986
180,11118785,10,11.98909424
180,11149575,10,12.00412842
180,11157451,10,12.00797412
180,11128062,10,11.99362402
180,11127906,10,11.99354785
200,10444588,11,11.65989648
200,10450332,11,11.66270117
200,10441428,11,11.65835352
200,10436274,11,11.65583691
200,10455905,11,11.66542236
200,10425938,11,11.65079004
200,10456131,11,11.66553271
200,10431846,11,11.6536748
200,10453875,11,11.66443115
200,10448945,11,11.66202393
200,10438745,11,11.65704346
200,10428658,11,11.65211816
200,10430501,11,11.65301807
200,10445022,11,11.6601084
200,10436086,11,11.65574512
200,10449879,11,11.66247998
200,10436524,11,11.65595898
200,10436985,11,11.65618408
200,10458953,11,11.66691064
200,10445971,11,11.66057178
200,10454775,11,11.66487061
200,10439971,11,11.65764209
200,10448100,11,11.66161133
200,10441743,11,11.65850732
200,10447165,11,11.66115479
200,10439196,11,11.65726367
200,10434095,11,11.65477295
200,10446129,11,11.66064893
200,10437226,11,11.65630176
200,10456097,11,11.66551611
200,10441458,11,11.65836816
200,10448585,11,11.66184814
200,10446062,11,11.66061621
200,10424248,11,11.64996484
200,10441213,11,11.65824854
200,10458060,11,11.66647461
200,10450756,11,11.6629082
200,10439437,11,11.65738135
200,10443974,11,11.65959668
200,10432651,11,11.65406787
200,10440651,11,11.65797412
200,10435076,11,11.65525195
200,10452149,11,11.66358838
200,10449931,11,11.66250537
200,10429195,11,11.65238037
200,10440775,11,11.65803467
200,10446276,11,11.6607207
200,10434411,11,11.65492725
200,10461236,11,11.66802539
200,10432801,11,11.65414111
200,10438008,11,11.65668359
200,10430960,11,11.65324219
200,10445083,11,11.66013818
200,10442180,11,11.6587207
200,10451487,11,11.66326514
200,10436770,11,11.6560791
200,10440265,11,11.65778564
200,10452907,11,11.6639585
200,10451165,11,11.66310791
200,10445075,11,11.66013428
200,10440551,11,11.65792529
200,10454372,11,11.66467383
200,10447150,11,11.66114746
200,10446368,11,11.66076563
200,10428259,11,11.65192334
200,10451461,11,11.66325244
200,10446600,11,11.66087891
220,10503895,12,11.68885498
220,10491209,12,11.68266064
220,10503912,12,11.68886328
220,10490034,12,11.68208691
220,10491429,12,11.68276807
220,10501728,12,11.68779688
220,10495273,12,11.68464502
220,10502448,12,11.68814844
220,10471391,12,11.67298389
220,10496488,12,11.68523828
220,10499916,12,11.68691211
220,10495960,12,11.68498047
220,10493866,12,11.68395801
220,10491670,12,11.68288574
220,10482866,12,11.67858691
220,10511324,12,11.69248242
220,10494920,12,11.68447266
220,10493303,12,11.68368311
220,10474758,12,11.67462793
220,10475941,12,11.67520557
220,10493378,12,11.68371973
220,10474140,12,11.67432617
220,10487852,12,11.68102148
220,10498351,12,11.68614795
220,10498212,12,11.68608008
220,10499444,12,11.68668164
220,10510069,12,11.69186963
220,10482834,12,11.67857129
220,10527259,12,11.70026318
220,10491473,12,11.68278955
220,10498205,12,11.68607666
220,10479450,12,11.67691895
220,10488405,12,11.6812915
220,10489892,12,11.68201758
220,10490992,12,11.68255469
220,10502550,12,11.68819824
220,10483084,12,11.67869336
220,10499332,12,11.68662695
220,10501527,12,11.68769873
220,10479166,12,11.67678027
220,10502323,12,11.6880874
220,10488638,12,11.68140527
220,10492392,12,11.68323828
220,10489997,12,11.68206885
220,10495571,12,11.68479053
220,10483697,12,11.67899268
220,10503020,12,11.68842773
220,10508613,12,11.69115869
220,10488396,12,11.68128711
220,10508302,12,11.69100684
220,10480712,12,11.67753516
220,10504558,12,11.68917871
220,10501733,12,11.68779932
220,10495024,12,11.68452344
220,10493266,12,11.68366504
220,10475628,12,11.67505273
220,10496236,12,11.68511523
220,10500581,12,11.68723682
220,10498490,12,11.68621582
220,10490829,12,11.6824751
220,10512443,12,11.69302881
220,10493681,12,11.68386768
220,10502910,12,11.68837402
220,10501894,12,11.68787793
220,10484765,12,11.67951416
220,10496800,12,11.68539063
220,10472987,12,11.67376318
220,10494862,12,11.68444434
220,10493254,12,11.68365918
220,10492181,12,11.68313525
220,10512331,12,11.69297412
220,10494494,12,11.68426465
220,10497146,12,11.68555957
220,10486348,12,11.68028711
220,10495305,12,11.68466064
220,10489065,12,11.68161377
220,10484576,12,11.67942188
220,10496067,12,11.68503271
220,10493656,12,11.68385547
220,10501086,12,11.6874834
220,10479249,12,11.6768208
220,10489368,12,11.68176172
220,10490980,12,11.68254883
220,10490017,12,11.68207861
220,10502340,12,11.6880957
220,10485410,12,11.6798291
220,10491508,12,11.68280664
220,10488207,12,11.68119482
220,10500608,12,11.68725
220,10490823,12,11.68247217
220,10503128,12,11.68848047
220,10496772,12,11.68537695
220,10489310,12,11.6817334
220,10497467,12,11.68571631
220,10494854,12,11.68444043
220,10484291,12,11.67928271
220,10491794,12,11.68294629
220,10495559,12,11.68478467
220,10499451,12,11.68668506
220,10487002,12,11.68060645
220,10489629,12,11.68188916
220,10494227,12,11.68413428
220,10494140,12,11.6840918
220,10501970,12,11.68791504
220,10493304,12,11.68368359
220,10492342,12,11.68321387
220,10493971,12,11.68400928
220,10502717,12,11.68827979
220,10496782,12,11.68538184
220,10504850,12,11.68932129
220,10482994,12,11.67864941
220,10500937,12,11.68741064
220,10504098,12,11.6889541
220,10498591,12,11.68626514
220,10505798,12,11.68978418
220,10484673,12,11.67946924
220,10492732,12,11.6834043
220,10497864,12,11.68591016
240,9626165,13,11.26027588
240,9616526,13,11.25556934
240,9643060,13,11.26852539
240,9622510,13,11.25849121
240,9613846,13,11.25426074
240,9612322,13,11.2535166
240,9617388,13,11.25599023
240,9626424,13,11.26040234
240,9627203,13,11.26078271
240,9604302,13,11.24960059
240,9619827,13,11.25718115
240,9616861,13,11.25573291
240,9630612,13,11.26244727
240,9623882,13,11.25916113
240,9620004,13,11.25726758
240,9615106,13,11.25487598
240,9613327,13,11.25400732
240,9629548,13,11.26192773
240,9622824,13,11.25864453
240,9616478,13,11.2555459
240,9614339,13,11.25450146
240,9606570,13,11.25070801
240,9620276,13,11.25740039
240,9604991,13,11.24993701
240,9618967,13,11.25676123
240,9608697,13,11.25174658
240,9621837,13,11.2581626
240,9621959,13,11.25822217
240,9627254,13,11.26080762
240,9637271,13,11.26569873
240,9620780,13,11.25764648
240,9632623,13,11.2634292
240,9626911,13,11.26064014
240,9627350,13,11.26085449
240,9617142,13,11.25587012
240,9625434,13,11.25991895
240,9609033,13,11.25191064
240,9619524,13,11.2570332
240,9627345,13,11.26085205
240,9624632,13,11.25952734
240,9620297,13,11.25741064
240,9612906,13,11.25380176
240,9617431,13,11.25601123
240,9609682,13,11.25222754
240,9622273,13,11.25837549
240,9639787,13,11.26692725
240,9606432,13,11.25064062
240,9618925,13,11.25674072
240,9616538,13,11.2555752
240,9631259,13,11.26276318
240,9604525,13,11.24970947
240,9620826,13,11.25766895
240,9612434,13,11.25357129
240,9627102,13,11.2607334
240,9626444,13,11.26041211
240,9613880,13,11.25427734
240,9609846,13,11.25230762
240,9613923,13,11.25429834
240,9625425,13,11.25991455
240,9613851,13,11.25426318
240,9612114,13,11.25341504
240,9628027,13,11.26118506
240,9617883,13,11.25623193
240,9610811,13,11.25277881
240,9615296,13,11.25496875
240,9615747,13,11.25518896
240,9621338,13,11.25791895
240,9605074,13,11.24997754
240,9599472,13,11.24724219
240,9620458,13,11.25748926
240,9622314,13,11.25839551
240,9616276,13,11.25544727
240,9607025,13,11.25093018
240,9617888,13,11.25623437
240,9610142,13,11.25245215
240,9614077,13,11.25437354
240,9614765,13,11.25470947
240,9614426,13,11.25454395
240,9607743,13,11.25128076
240,9599365,13,11.24718994
240,9610564,13,11.2526582
240,9625089,13,11.25975049
240,9612644,13,11.25367383
240,9614387,13,11.2545249
240,9624015,13,11.25922607
240,9619612,13,11.25707617
240,9613251,13,11.25397021
240,9609925,13,11.25234619
240,9612155,13,11.25343506
240,9614460,13,11.25456055
240,9612937,13,11.25381689
240,9603662,13,11.24928809
240,9625416,13,11.25991016
240,9603425,13,11.24917236
240,9612578,13,11.2536416
240,9610908,13,11.25282617
240,9614233,13,11.25444971
240,9602553,13,11.24874658
240,9603420,13,11.24916992
240,9621153,13,11.25782861
240,9609804,13,11.25228711
240,9618078,13,11.25632715
240,9611311,13,11.25302295
240,9624055,13,11.25924561
240,9618485,13,11.25652588
240,9610868,13,11.25280664
240,9616026,13,11.2553252
240,9615837,13,11.25523291
240,9602573,13,11.24875635
240,9616601,13,11.25560596
240,9611995,13,11.25335693
240,9627390,13,11.26087402
240,9602679,13,11.24880811
240,9604951,13,11.24991748
240,9606188,13,11.25052148
240,9612945,13,11.2538208
240,9611944,13,11.25333203
240,9619400,13,11.25697266
240,9610219,13,11.25248975
240,9630580,13,11.26243164
240,9605153,13,11.25001611
240,9618480,13,11.25652344
240,9607828,13,11.25132227
240,9620039,13,11.25728467
240,9619667,13,11.25710303
240,9620872,13,11.25769141
240,9609848,13,11.25230859
240,9615981,13,11.25530322
240,9607093,13,11.25096338
240,9615471,13,11.2550542
240,9616996,13,11.25579883
240,9618956,13,11.25675586
240,9615103,13,11.25487451
240,9611253,13,11.25299463
240,9609107,13,11.25194678
240,9614627,13,11.25464209
240,9618157,13,11.25636572
240,9617127,13,11.25586279
240,9608927,13,11.25185889
240,9623101,13,11.25877979
260,9652941,14,11.2733501
260,9660011,14,11.27680225
260,9655570,14,11.27463379
260,9668755,14,11.28107178
260,9663276,14,11.27839648
260,9647574,14,11.27072949
260,9667465,14,11.28044189
260,9642010,14,11.2680127
260,9666461,14,11.27995166
260,9670112,14,11.28173438
260,9665017,14,11.27924658
260,9671752,14,11.28253516
260,9657381,14,11.27551807
260,9660020,14,11.27680664
260,9651886,14,11.27283496
260,9661546,14,11.27755176
260,9659248,14,11.27642969
260,9654923,14,11.27431787
260,9656973,14,11.27531885
260,9662079,14,11.27781201
260,9663370,14,11.27844238
260,9656547,14,11.27511084
260,9648774,14,11.27131543
260,9654554,14,11.2741377
260,9664887,14,11.27918311
260,9660915,14,11.27724365
260,9659111,14,11.27636279
260,9655901,14,11.27479541
260,9676141,14,11.28467822
260,9649695,14,11.27176514
260,9655672,14,11.27468359
260,9651096,14,11.27244922
260,9664296,14,11.27889453
260,9647610,14,11.27074707
260,9663184,14,11.27835156
260,9664275,14,11.27888428
260,9670220,14,11.28178711
260,9668571,14,11.28098193
260,9664426,14,11.27895801
260,9667096,14,11.28026172
260,9653087,14,11.27342139
260,9658642,14,11.27613379
260,9662047,14,11.27779639
260,9653082,14,11.27341895
260,9660205,14,11.27689697
260,9672369,14,11.28283643
260,9656909,14,11.2752876
260,9661094,14,11.27733105
260,9647724,14,11.27080273
260,9666328,14,11.27988672
260,9650468,14,11.27214258
260,9658523,14,11.27607568
260,9659376,14,11.27649219
260,9658254,14,11.27594434
260,9657019,14,11.27534131
260,9655218,14,11.27446191
260,9662576,14,11.27805469
260,9657684,14,11.27566602
260,9649974,14,11.27190137
260,9656648,14,11.27516016
260,9670279,14,11.28181592
260,9649716,14,11.27177539
260,9670312,14,11.28183203
260,9655398,14,11.2745498
260,9656513,14,11.27509424
260,9657688,14,11.27566797
260,9665113,14,11.27929346
260,9648449,14,11.27115674
260,9651317,14,11.27255713
260,9654937,14,11.27432471
260,9650168,14,11.27199609
260,9662127,14,11.27783545
260,9660484,14,11.2770332
260,9663086,14,11.27830371
260,9659209,14,11.27641064
260,9663378,14,11.27844629
260,9657400,14,11.27552734
260,9664157,14,11.27882666
260,9660826,14,11.2772002
260,9658948,14,11.2762832
260,9653301,14,11.27352588
260,9654642,14,11.27418066
260,9658453,14,11.2760415
260,9654406,14,11.27406543
260,9663419,14,11.27846631
260,9652777,14,11.27327002
260,9663226,14,11.27837207
260,9654873,14,11.27429346
260,9655047,14,11.27437842
280,8952954,15,10.93155957
280,8924432,15,10.91763281
280,8949498,15,10.92987207
280,8969574,15,10.9396748
280,8953120,15,10.93164063
280,8963173,15,10.93654932
280,8934709,15,10.92265088
280,8960104,15,10.93505078
280,8943810,15,10.92709473
280,8945845,15,10.92808838
280,8941813,15,10.92611963
280,8934182,15,10.92239355
280,8955309,15,10.93270947
280,8934621,15,10.92260791
280,8953150,15,10.93165527
280,8955331,15,10.93272021
280,8958954,15,10.93448926
280,8936243,15,10.9233999
280,8949225,15,10.92973877
280,8938741,15,10.92461963
280,8949395,15,10.92982178
280,8948820,15,10.92954102
280,8948140,15,10.92920898
280,8952547,15,10.93136084
280,8943534,15,10.92695996
280,8944610,15,10.92748535
280,8953324,15,10.93174023
280,8958125,15,10.93408447
280,8950052,15,10.93014258
280,8946816,15,10.9285625
280,8944733,15,10.92754541
280,8947125,15,10.92871338
280,8959030,15,10.93452637
280,8941066,15,10.92575488
280,8958658,15,10.93434473
280,8951810,15,10.93100098
280,8940979,15,10.9257124
280,8949535,15,10.92989014
280,8948258,15,10.9292666
280,8947555,15,10.92892334
280,8956075,15,10.9330835
280,8951552,15,10.930875
280,8959345,15,10.93468018
280,8947528,15,10.92891016
280,8951360,15,10.93078125
280,8956333,15,10.93320947
280,8952969,15,10.93156689
280,8948847,15,10.9295542
280,8946465,15,10.92839111
280,8939693,15,10.92508447
280,8950170,15,10.9302002
280,8947368,15,10.92883203
280,8953163,15,10.93166162
280,8938747,15,10.92462256
280,8950239,15,10.93023389
280,8954379,15,10.93225537
280,8952848,15,10.93150781
280,8945842,15,10.92808691
280,8961728,15,10.93584375
280,8942026,15,10.92622363
280,8959361,15,10.93468799
280,8946311,15,10.92831592
280,8974521,15,10.94209033
280,8946004,15,10.92816602
280,8956367,15,10.93322607
280,8951388,15,10.93079492
280,8943869,15,10.92712354
280,8946272,15,10.92829688
280,8951534,15,10.93086621
280,8948975,15,10.9296167
280,8932759,15,10.92169873
280,8955356,15,10.93273242
280,8952064,15,10.931125
280,8955361,15,10.93273486
280,8954756,15,10.93243945
280,8954033,15,10.93208643
280,8927275,15,10.919021
280,8953711,15,10.9319292
280,8951152,15,10.93067969
280,8956284,15,10.93318555
280,8948591,15,10.9294292
280,8943516,15,10.92695117
280,8950226,15,10.93022754
280,8941083,15,10.92576318
280,8949093,15,10.92967432
280,8961372,15,10.93566992
300,8974848,16,10.94225
300,8984210,16,10.94682129
300,8986689,16,10.94803174
300,8973173,16,10.94143213
300,8995100,16,10.95213867
300,8977444,16,10.94351758
300,8982159,16,10.94581982
300,8991144,16,10.95020703
300,8970315,16,10.94003662
300,8987004,16,10.94818555
300,8989054,16,10.94918652
300,8981406,16,10.94545215
300,8981079,16,10.94529248
300,8979760,16,10.94464844
300,8976701,16,10.94315479
300,8975465,16,10.94255127
300,8987026,16,10.94819629
300,8979865,16,10.94469971
300,8982258,16,10.94586816
300,8971410,16,10.94057129
300,8979317,16,10.94443213
300,8991208,16,10.95023828
300,8978005,16,10.9437915
300,8988756,16,10.94904102
300,8970348,16,10.94005273
300,8980814,16,10.94516309
300,8970545,16,10.94014893
300,8981785,16,10.94563721
300,8995833,16,10.95249658
300,8972458,16,10.94108301
300,8986876,16,10.94812305
300,8978329,16,10.94394971
300,8991596,16,10.95042773
300,8982745,16,10.94610596
300,8967467,16,10.938646
300,8976628,16,10.94311914
300,8979551,16,10.94454639
300,8990557,16,10.94992041
300,8984557,16,10.94699072
300,8992236,16,10.95074023
300,8990093,16,10.94969385
300,8991641,16,10.95044971
300,8981362,16,10.94543066
300,8980296,16,10.94491016
300,8978954,16,10.94425488
300,8977201,16,10.94339893
300,8990844,16,10.95006055
300,8982365,16,10.94592041
300,8997529,16,10.95332471
300,8992453,16,10.95084619
300,8993010,16,10.95111816
300,8979827,16,10.94468115
300,8978382,16,10.94397559
300,8972276,16,10.94099414
300,8988592,16,10.94896094
300,8984145,16,10.94678955
300,8981126,16,10.94531543
300,8984196,16,10.94681445
300,8979932,16,10.94473242
300,8989817,16,10.94955908
300,8973791,16,10.94173389
300,8984067,16,10.94675146
300,8993173,16,10.95119775
300,8985354,16,10.94737988
300,8999559,16,10.95431592
300,8994060,16,10.95163086
300,8989053,16,10.94918604
300,8977022,16,10.94331152
300,8986331,16,10.94785693
300,8995784,16,10.95247266
300,8979112,16,10.94433203
300,8976983,16,10.94329248
300,8979364,16,10.94445508
300,8986058,16,10.94772363
300,8976962,16,10.94328223
300,8980058,16,10.94479395
300,8980764,16,10.94513867
300,8990714,16,10.94999707
300,8990741,16,10.95001025
300,8985247,16,10.94732764
300,8972883,16,10.94129053
300,8996314,16,10.95273145
300,8979554,16,10.94454785
300,8986472,16,10.94792578
300,8974134,16,10.94190137
300,8986886,16,10.94812793
300,8975348,16,10.94249414
300,8981565,16,10.94552979
300,8985229,16,10.94731885
300,8981271,16,10.94538623
300,8987043,16,10.94820459
300,8984204,16,10.94681836
300,8987414,16,10.94838574
300,8991873,16,10.95056299
300,8974805,16,10.942229
300,8992329,16,10.95078564
300,8974598,16,10.94212793
300,9007103,16,10.95799951
300,8976242,16,10.94293066
300,8989926,16,10.9496123
300,8968284,16,10.93904492
300,8984818,16,10.94711816
300,8984131,16,10.94678271
300,8980552,16,10.94503516
300,8984871,16,10.94714404
300,8976474,16,10.94304395
300,8983948,16,10.94669336
300,8985369,16,10.94738721
300,8978784,16,10.94417187
300,8985829,16,10.94761182
300,8983606,16,10.94652637
300,8978097,16,10.94383643
300,8979010,16,10.94428223
300,8978708,16,10.94413477
300,8974493,16,10.94207666
300,8978797,16,10.94417822
320,8236754,17,10.58185254
320,8225817,17,10.57651221
320,8228577,17,10.57785986
320,8228352,17,10.57775
320,8244168,17,10.58547266
320,8245725,17,10.58623291
320,8243413,17,10.585104
320,8230884,17,10.57898633
320,8243723,17,10.58525537
320,8240223,17,10.58354639
320,8225153,17,10.57618799
320,8241797,17,10.58431494
320,8227822,17,10.57749121
320,8231758,17,10.57941309
320,8242783,17,10.58479639
320,8242100,17,10.58446289
320,8233997,17,10.58050635
320,8250026,17,10.58833301
320,8221250,17,10.57428223
320,8233244,17,10.58013867
320,8227996,17,10.57757617
320,8218826,17,10.57309863
320,8243964,17,10.58537305
320,8234955,17,10.58097412
320,8234454,17,10.58072949
320,8247284,17,10.58699414
320,8228040,17,10.57759766
320,8229743,17,10.5784292
320,8241651,17,10.58424365
320,8236562,17,10.58175879
320,8235171,17,10.58107959
320,8228636,17,10.57788867
320,8221588,17,10.57444727
320,8250293,17,10.58846338
320,8230158,17,10.57863184
320,8235040,17,10.58101563
320,8235147,17,10.58106787
320,8222003,17,10.5746499
320,8235493,17,10.58123682
320,8235474,17,10.58122754
320,8234196,17,10.58060352
320,8232701,17,10.57987354
320,8230472,17,10.57878516
320,8230186,17,10.57864551
320,8251739,17,10.58916943
320,8220558,17,10.57394434
320,8239377,17,10.5831333
320,8234229,17,10.58061963
320,8231716,17,10.57939258
320,8233255,17,10.58014404
320,8230585,17,10.57884033
