['180.0', '13930117', '10.0', '2.70581494140625']
['180.0', '13929685', '10.0', '2.7056040039062497']
['180.0', '13930567', '10.0', '2.7060346679687504']
['180.0', '13929513', '10.0', '2.7055200195312503']
['180.0', '13930302', '10.0', '2.7059052734374998']
['180.0', '13929806', '10.0', '2.7056630859375']
['180.0', '13930700', '10.0', '2.7060996093750003']
['200.0', '13929263', '11.0', '2.7053979492187503']
['200.0', '13929735', '11.0', '2.70562841796875']
['200.0', '13929119', '11.0', '2.70532763671875']
['200.0', '13929867', '11.0', '2.70569287109375']
['200.0', '13928671', '11.0', '2.70510888671875']
['200.0', '13930211', '11.0', '2.7058608398437505']
['200.0', '13928992', '11.0', '2.705265625']
['200.0', '13928989', '11.0', '2.7052641601562497']
['200.0', '13928466', '11.0', '2.7050087890625']
['200.0', '13928431', '11.0', '2.70499169921875']
['200.0', '13929911', '11.0', '2.70571435546875']
['200.0', '13928172', '11.0', '2.704865234375']
['200.0', '13930500', '11.0', '2.706001953125']
['200.0', '13929884', '11.0', '2.705701171875']
['200.0', '13928636', '11.0', '2.705091796875']
['200.0', '13931266', '11.0', '2.7063759765624997']
['200.0', '13930097', '11.0', '2.70580517578125']
['200.0', '13931099', '11.0', '2.70629443359375']
['200.0', '13928648', '11.0', '2.7050976562500004']
['200.0', '13929204', '11.0', '2.705369140625']
['200.0', '13929147', '11.0', '2.7053413085937503']
['200.0', '13928492', '11.0', '2.705021484375']
['200.0', '13930606', '11.0', '2.7060537109375']
['200.0', '13929287', '11.0', '2.70540966796875']
['200.0', '13928768', '11.0', '2.70515625']
['200.0', '13929649', '11.0', '2.7055864257812496']
['200.0', '13930115', '11.0', '2.70581396484375']
['200.0', '13929253', '11.0', '2.70539306640625']
['200.0', '13930146', '11.0', '2.7058291015625002']
['200.0', '13929291', '11.0', '2.7054116210937504']
['200.0', '13929599', '11.0', '2.70556201171875']
['200.0', '13930408', '11.0', '2.7059570312499996']
['200.0', '13929567', '11.0', '2.7055463867187504']
['200.0', '13930570', '11.0', '2.7060361328124998']
['200.0', '13928848', '11.0', '2.7051953125']
['200.0', '13929099', '11.0', '2.70531787109375']
['200.0', '13929322', '11.0', '2.7054267578125']
['200.0', '13930011', '11.0', '2.70576318359375']
['200.0', '13928455', '11.0', '2.70500341796875']
['200.0', '13928809', '11.0', '2.7051762695312505']
['200.0', '13929413', '11.0', '2.70547119140625']
['200.0', '13929415', '11.0', '2.7054721679687503']
['200.0', '13929619', '11.0', '2.70557177734375']
['200.0', '13929549', '11.0', '2.7055375976562503']
['200.0', '13929060', '11.0', '2.7052988281249997']
['200.0', '13930104', '11.0', '2.7058085937500005']
['200.0', '13928214', '11.0', '2.7048857421875']
['200.0', '13930487', '11.0', '2.7059956054687504']
['200.0', '13928082', '11.0', '2.7048212890625']
['200.0', '13929905', '11.0', '2.7057114257812502']
['200.0', '13929316', '11.0', '2.7054238281250003']
['200.0', '13928763', '11.0', '2.7051538085937503']
['200.0', '13930799', '11.0', '2.7061479492187503']
['200.0', '13930202', '11.0', '2.7058564453125005']
['200.0', '13929431', '11.0', '2.70547998046875']
['200.0', '13929233', '11.0', '2.70538330078125']
['200.0', '13928623', '11.0', '2.7050854492187497']
['200.0', '13929265', '11.0', '2.7053989257812496']
['200.0', '13929442', '11.0', '2.7054853515625004']
['200.0', '13929962', '11.0', '2.7057392578124997']
['200.0', '13929803', '11.0', '2.70566162109375']
['200.0', '13929864', '11.0', '2.7056914062499997']
['200.0', '13928743', '11.0', '2.70514404296875']
['200.0', '13930948', '11.0', '2.706220703125']
['200.0', '13929760', '11.0', '2.705640625']
['200.0', '13929501', '11.0', '2.70551416015625']
['200.0', '13929592', '11.0', '2.70555859375']
['200.0', '13929870', '11.0', '2.7056943359375003']
['200.0', '13928589', '11.0', '2.70506884765625']
['200.0', '13928403', '11.0', '2.70497802734375']
['200.0', '13928667', '11.0', '2.7051069335937497']
['200.0', '13930575', '11.0', '2.7060385742187503']
['200.0', '13928191', '11.0', '2.7048745117187503']
['200.0', '13929024', '11.0', '2.7052812499999996']
['200.0', '13929655', '11.0', '2.7055893554687502']
['200.0', '13929297', '11.0', '2.70541455078125']
['200.0', '13929916', '11.0', '2.7057167968750004']
['200.0', '13928814', '11.0', '2.7051787109375']
['200.0', '13929329', '11.0', '2.70543017578125']
['200.0', '13929665', '11.0', '2.7055942382812503']
['200.0', '13929678', '11.0', '2.7056005859375']
['200.0', '13929240', '11.0', '2.70538671875']
['200.0', '13928451', '11.0', '2.7050014648437504']
['200.0', '13929314', '11.0', '2.7054228515625']
['200.0', '13928728', '11.0', '2.7051367187500004']
['200.0', '13930473', '11.0', '2.70598876953125']
['200.0', '13929479', '11.0', '2.7055034179687505']
['200.0', '13929659', '11.0', '2.7055913085937497']
['200.0', '13930922', '11.0', '2.7062080078125']
['200.0', '13929618', '11.0', '2.7055712890625']
['200.0', '13929820', '11.0', '2.7056699218749998']
['200.0', '13929261', '11.0', '2.70539697265625']
['200.0', '13928479', '11.0', '2.7050151367187505']
['200.0', '13929311', '11.0', '2.7054213867187498']
['200.0', '13929130', '11.0', '2.7053330078125004']
['200.0', '13929072', '11.0', '2.7053046875']
['200.0', '13929260', '11.0', '2.705396484375']
['200.0', '13927973', '11.0', '2.70476806640625']
['200.0', '13930164', '11.0', '2.7058378906250002']
['200.0', '13929393', '11.0', '2.70546142578125']
['200.0', '13930181', '11.0', '2.70584619140625']
['200.0', '13929764', '11.0', '2.7056425781250004']
['200.0', '13930274', '11.0', '2.7058916015624996']
['200.0', '13928960', '11.0', '2.7052500000000004']
['200.0', '13928500', '11.0', '2.705025390625']
['200.0', '13929809', '11.0', '2.7056645507812505']
['200.0', '13928320', '11.0', '2.7049374999999998']
['200.0', '13929642', '11.0', '2.7055830078125']
['200.0', '13929641', '11.0', '2.7055825195312497']
['200.0', '13929717', '11.0', '2.70561962890625']
['200.0', '13929699', '11.0', '2.70561083984375']
['200.0', '13928972', '11.0', '2.705255859375']
['200.0', '13930023', '11.0', '2.7057690429687504']
['200.0', '13929042', '11.0', '2.7052900390624997']
['200.0', '13929269', '11.0', '2.70540087890625']
['200.0', '13930339', '11.0', '2.70592333984375']
['220.0', '13928176', '12.0', '2.7048671874999997']
['220.0', '13929270', '12.0', '2.7054013671875']
['220.0', '13928730', '12.0', '2.7051376953124997']
['220.0', '13929803', '12.0', '2.70566162109375']
['220.0', '13929139', '12.0', '2.7053374023437504']
['220.0', '13930964', '12.0', '2.706228515625']
['220.0', '13929372', '12.0', '2.7054511718749996']
['220.0', '13930989', '12.0', '2.7062407226562497']
['220.0', '13930678', '12.0', '2.7060888671875']
['220.0', '13927515', '12.0', '2.7045444335937496']
['220.0', '13930174', '12.0', '2.7058427734375003']
['220.0', '13927774', '12.0', '2.7046708984374996']
['220.0', '13930090', '12.0', '2.7058017578125']
['220.0', '13928745', '12.0', '2.7051450195312503']
['220.0', '13929751', '12.0', '2.70563623046875']
['220.0', '13931262', '12.0', '2.7063740234375']
['220.0', '13928542', '12.0', '2.7050458984374997']
['220.0', '13930873', '12.0', '2.7061840820312497']
['220.0', '13929281', '12.0', '2.7054067382812503']
['220.0', '13930765', '12.0', '2.7061313476562496']
['220.0', '13929973', '12.0', '2.70574462890625']
['220.0', '13931584', '12.0', '2.7065312500000003']
['220.0', '13928708', '12.0', '2.705126953125']
['220.0', '13928971', '12.0', '2.7052553710937497']
['220.0', '13929918', '12.0', '2.7057177734374998']
['220.0', '13929101', '12.0', '2.70531884765625']
['220.0', '13928872', '12.0', '2.7052070312499996']
['220.0', '13930546', '12.0', '2.7060244140625']
['220.0', '13930106', '12.0', '2.7058095703125']
['220.0', '13930298', '12.0', '2.7059033203125002']
['220.0', '13928927', '12.0', '2.7052338867187498']
['220.0', '13930072', '12.0', '2.70579296875']
['220.0', '13930014', '12.0', '2.7057646484375004']
['220.0', '13929858', '12.0', '2.7056884765625']
['220.0', '13929023', '12.0', '2.7052807617187504']
['220.0', '13930055', '12.0', '2.70578466796875']
['220.0', '13929535', '12.0', '2.70553076171875']
['220.0', '13930322', '12.0', '2.7059150390625']
['220.0', '13928821', '12.0', '2.70518212890625']
['220.0', '13929688', '12.0', '2.70560546875']
['220.0', '13930956', '12.0', '2.706224609375']
['220.0', '13928185', '12.0', '2.7048715820312497']
['220.0', '13929665', '12.0', '2.7055942382812503']
['220.0', '13930473', '12.0', '2.70598876953125']
['220.0', '13928859', '12.0', '2.70520068359375']
['220.0', '13930124', '12.0', '2.705818359375']
['220.0', '13931676', '12.0', '2.7065761718749997']
['220.0', '13930057', '12.0', '2.7057856445312503']
['220.0', '13931609', '12.0', '2.70654345703125']
['220.0', '13928405', '12.0', '2.7049790039062502']
['220.0', '13929816', '12.0', '2.7056679687500003']
['220.0', '13930994', '12.0', '2.7062431640625']
['220.0', '13930956', '12.0', '2.706224609375']
['220.0', '13929459', '12.0', '2.7054936523437503']
['220.0', '13929544', '12.0', '2.70553515625']
['220.0', '13929714', '12.0', '2.7056181640625']
['220.0', '13927688', '12.0', '2.70462890625']
['220.0', '13931441', '12.0', '2.7064614257812503']
['220.0', '13930121', '12.0', '2.7058168945312504']
['220.0', '13929747', '12.0', '2.7056342773437496']
['220.0', '13927626', '12.0', '2.7045986328125']
['220.0', '13930082', '12.0', '2.7057978515625']
['220.0', '13930902', '12.0', '2.7061982421875']
['220.0', '13931173', '12.0', '2.7063305664062502']
['220.0', '13929978', '12.0', '2.7057470703125004']
['220.0', '13929705', '12.0', '2.70561376953125']
['220.0', '13929577', '12.0', '2.7055512695312505']
['220.0', '13930732', '12.0', '2.706115234375']
['220.0', '13929258', '12.0', '2.7053955078125']
['220.0', '13930416', '12.0', '2.7059609375000004']
['220.0', '13929562', '12.0', '2.7055439453125']
['220.0', '13931248', '12.0', '2.7063671874999997']
['220.0', '13929025', '12.0', '2.7052817382812497']
['220.0', '13932205', '12.0', '2.70683447265625']
['220.0', '13927851', '12.0', '2.70470849609375']
['220.0', '13931395', '12.0', '2.70643896484375']
['220.0', '13930789', '12.0', '2.7061430664062502']
['220.0', '13927872', '12.0', '2.7047187499999996']
['220.0', '13929105', '12.0', '2.7053208007812497']
['220.0', '13927287', '12.0', '2.70443310546875']
['220.0', '13931004', '12.0', '2.7062480468750003']
['220.0', '13930461', '12.0', '2.7059829101562505']
['220.0', '13933870', '12.0', '2.7076474609375003']
['220.0', '13930431', '12.0', '2.70596826171875']
['220.0', '13930442', '12.0', '2.7059736328125004']
['220.0', '13931303', '12.0', '2.70639404296875']
['220.0', '13929582', '12.0', '2.7055537109375']
['220.0', '13931281', '12.0', '2.7063833007812503']
['220.0', '13930622', '12.0', '2.7060615234374996']
['220.0', '13931373', '12.0', '2.7064282226562497']
['220.0', '13925110', '12.0', '2.7033701171875']
['220.0', '13929534', '12.0', '2.7055302734374997']
['220.0', '13927610', '12.0', '2.7045908203125']
['220.0', '13930101', '12.0', '2.70580712890625']
['220.0', '13930249', '12.0', '2.70587939453125']
['220.0', '13930876', '12.0', '2.706185546875']
['220.0', '13931239', '12.0', '2.7063627929687497']
['220.0', '13929579', '12.0', '2.70555224609375']
['220.0', '13928204', '12.0', '2.704880859375']
['220.0', '13928161', '12.0', '2.70485986328125']
['220.0', '13930693', '12.0', '2.7060961914062505']
['220.0', '13925012', '12.0', '2.703322265625']
['220.0', '13929967', '12.0', '2.70574169921875']
['220.0', '13930303', '12.0', '2.70590576171875']
['220.0', '13932535', '12.0', '2.70699560546875']
['220.0', '13934163', '12.0', '2.70779052734375']
['220.0', '13930558', '12.0', '2.7060302734375004']
['220.0', '13930807', '12.0', '2.7061518554687503']
['220.0', '13930256', '12.0', '2.7058828124999996']
['220.0', '13926942', '12.0', '2.7042646484375004']
['220.0', '13928516', '12.0', '2.7050332031249997']
['220.0', '13928545', '12.0', '2.70504736328125']
['220.0', '13929855', '12.0', '2.7056870117187497']
['220.0', '13929762', '12.0', '2.7056416015625']
['220.0', '13928884', '12.0', '2.705212890625']
['220.0', '13927085', '12.0', '2.7043344726562504']
['240.0', '13933228', '13.0', '2.7073339843750004']
['240.0', '13931784', '13.0', '2.7066289062499997']
['240.0', '13933571', '13.0', '2.70750146484375']
['240.0', '13932717', '13.0', '2.70708447265625']
['240.0', '13933562', '13.0', '2.7074970703125']
['240.0', '13932521', '13.0', '2.7069887695312502']
['240.0', '13933334', '13.0', '2.7073857421875003']
['240.0', '13932564', '13.0', '2.707009765625']
['240.0', '13932091', '13.0', '2.70677880859375']
['240.0', '13933508', '13.0', '2.707470703125']
['240.0', '13931434', '13.0', '2.7064580078125005']
['240.0', '13932704', '13.0', '2.707078125']
['240.0', '13931742', '13.0', '2.7066083984375']
['240.0', '13932393', '13.0', '2.70692626953125']
['240.0', '13931894', '13.0', '2.7066826171875']
['240.0', '13932816', '13.0', '2.7071328125000003']
['240.0', '13931921', '13.0', '2.70669580078125']
['240.0', '13930906', '13.0', '2.7062001953125003']
['240.0', '13932703', '13.0', '2.7070776367187497']
['240.0', '13932535', '13.0', '2.70699560546875']
['240.0', '13932716', '13.0', '2.707083984375']
['240.0', '13932485', '13.0', '2.70697119140625']
['240.0', '13930811', '13.0', '2.7061538085937498']
['240.0', '13932397', '13.0', '2.7069282226562503']
['240.0', '13930908', '13.0', '2.7062011718749996']
['240.0', '13931632', '13.0', '2.7065546874999997']
['240.0', '13931636', '13.0', '2.706556640625']
['240.0', '13933045', '13.0', '2.70724462890625']
['240.0', '13933668', '13.0', '2.7075488281249998']
['240.0', '13931492', '13.0', '2.706486328125']
['240.0', '13933182', '13.0', '2.7073115234375003']
['240.0', '13932927', '13.0', '2.7071870117187498']
['240.0', '13933149', '13.0', '2.7072954101562496']
['240.0', '13931867', '13.0', '2.70666943359375']
['240.0', '13932838', '13.0', '2.7071435546875']
['240.0', '13931713', '13.0', '2.70659423828125']
['240.0', '13933966', '13.0', '2.7076943359375']
['240.0', '13930981', '13.0', '2.70623681640625']
['240.0', '13931908', '13.0', '2.7066894531249996']
['240.0', '13932671', '13.0', '2.70706201171875']
['240.0', '13933324', '13.0', '2.707380859375']
['240.0', '13933155', '13.0', '2.7072983398437502']
['240.0', '13931564', '13.0', '2.706521484375']
['240.0', '13932828', '13.0', '2.7071386718749997']
['240.0', '13931580', '13.0', '2.706529296875']
['240.0', '13931265', '13.0', '2.7063754882812496']
['240.0', '13933048', '13.0', '2.7072460937500002']
['240.0', '13931729', '13.0', '2.7066020507812505']
['240.0', '13934296', '13.0', '2.70785546875']
['240.0', '13930527', '13.0', '2.70601513671875']
['240.0', '13933558', '13.0', '2.7074951171875004']
['240.0', '13933184', '13.0', '2.7073125000000005']
['240.0', '13934460', '13.0', '2.7079355468750004']
['240.0', '13934979', '13.0', '2.7081889648437505']
['240.0', '13931994', '13.0', '2.7067314453125']
['240.0', '13933457', '13.0', '2.70744580078125']
['240.0', '13931976', '13.0', '2.70672265625']
['240.0', '13933497', '13.0', '2.7074653320312496']
['240.0', '13932084', '13.0', '2.7067753906250003']
['240.0', '13932858', '13.0', '2.7071533203125']
['240.0', '13932018', '13.0', '2.7067431640625']
['240.0', '13932291', '13.0', '2.7068764648437504']
['240.0', '13932470', '13.0', '2.7069638671875005']
['240.0', '13932037', '13.0', '2.70675244140625']
['240.0', '13930577', '13.0', '2.7060395507812505']
['240.0', '13932934', '13.0', '2.7071904296875005']
['240.0', '13930881', '13.0', '2.7061879882812496']
['240.0', '13933583', '13.0', '2.70750732421875']
['240.0', '13934125', '13.0', '2.70777197265625']
['240.0', '13931358', '13.0', '2.7064208984375']
['240.0', '13931885', '13.0', '2.70667822265625']
['240.0', '13934502', '13.0', '2.7079560546875']
['240.0', '13931313', '13.0', '2.70639892578125']
['240.0', '13934538', '13.0', '2.7079736328125']
['240.0', '13933986', '13.0', '2.7077041015625003']
['240.0', '13933625', '13.0', '2.70752783203125']
['240.0', '13933864', '13.0', '2.7076445312499997']
['240.0', '13933012', '13.0', '2.707228515625']
['240.0', '13934409', '13.0', '2.7079106445312497']
['240.0', '13929768', '13.0', '2.70564453125']
['240.0', '13933963', '13.0', '2.70769287109375']
['240.0', '13931603', '13.0', '2.7065405273437504']
['240.0', '13931340', '13.0', '2.706412109375']
['240.0', '13930945', '13.0', '2.7062192382812498']
['240.0', '13931873', '13.0', '2.7066723632812497']
['240.0', '13931750', '13.0', '2.7066123046875']
['240.0', '13933128', '13.0', '2.70728515625']
['240.0', '13933379', '13.0', '2.7074077148437503']
['240.0', '13933546', '13.0', '2.7074892578125']
['240.0', '13933785', '13.0', '2.70760595703125']
['240.0', '13931021', '13.0', '2.7062563476562502']
['240.0', '13931097', '13.0', '2.70629345703125']
['240.0', '13933332', '13.0', '2.707384765625']
['240.0', '13930775', '13.0', '2.7061362304687497']
['240.0', '13931274', '13.0', '2.7063798828124996']
['240.0', '13932638', '13.0', '2.7070458984375003']
['240.0', '13933213', '13.0', '2.70732666015625']
['240.0', '13933760', '13.0', '2.70759375']
['240.0', '13933826', '13.0', '2.7076259765625004']
['240.0', '13931778', '13.0', '2.7066259765625']
['240.0', '13933494', '13.0', '2.7074638671875']
['240.0', '13932408', '13.0', '2.7069335937499996']
['240.0', '13932279', '13.0', '2.70687060546875']
['240.0', '13933068', '13.0', '2.7072558593750005']
['240.0', '13932800', '13.0', '2.7071250000000004']
['240.0', '13933579', '13.0', '2.70750537109375']
['240.0', '13931604', '13.0', '2.7065410156250005']
['240.0', '13933383', '13.0', '2.70740966796875']
['240.0', '13933068', '13.0', '2.7072558593750005']
['240.0', '13932730', '13.0', '2.7070908203124997']
['260.0', '13934232', '14.0', '2.70782421875']
['260.0', '13933002', '14.0', '2.7072236328125']
['260.0', '13933805', '14.0', '2.70761572265625']
['260.0', '13933853', '14.0', '2.7076391601562504']
['260.0', '13932602', '14.0', '2.7070283203125003']
['260.0', '13932709', '14.0', '2.7070805664062503']
['260.0', '13933515', '14.0', '2.7074741210937496']
['260.0', '13931186', '14.0', '2.7063369140624998']
['260.0', '13931918', '14.0', '2.7066943359374998']
['260.0', '13934252', '14.0', '2.707833984375']
['260.0', '13930693', '14.0', '2.7060961914062505']
['260.0', '13934197', '14.0', '2.70780712890625']
['260.0', '13934199', '14.0', '2.70780810546875']
['260.0', '13933349', '14.0', '2.70739306640625']
['260.0', '13933168', '14.0', '2.7073046874999998']
['260.0', '13931293', '14.0', '2.7063891601562498']
['260.0', '13932041', '14.0', '2.7067543945312504']
['260.0', '13934383', '14.0', '2.70789794921875']
['260.0', '13930893', '14.0', '2.70619384765625']
['260.0', '13935711', '14.0', '2.7085463867187505']
['260.0', '13933809', '14.0', '2.7076176757812505']
['260.0', '13935219', '14.0', '2.7083061523437504']
['260.0', '13935307', '14.0', '2.7083491210937503']
['260.0', '13932182', '14.0', '2.7068232421875003']
['260.0', '13934859', '14.0', '2.70813037109375']
['260.0', '13932170', '14.0', '2.7068173828125']
['260.0', '13934247', '14.0', '2.7078315429687496']
['260.0', '13932109', '14.0', '2.70678759765625']
['260.0', '13932235', '14.0', '2.70684912109375']
['260.0', '13931831', '14.0', '2.70665185546875']
['260.0', '13931762', '14.0', '2.7066181640625']
['260.0', '13934888', '14.0', '2.7081445312500003']
['260.0', '13931604', '14.0', '2.7065410156250005']
['260.0', '13933400', '14.0', '2.7074179687499997']
['260.0', '13932537', '14.0', '2.70699658203125']
['260.0', '13933891', '14.0', '2.7076577148437497']
['260.0', '13934087', '14.0', '2.7077534179687497']
['260.0', '13931768', '14.0', '2.70662109375']
['260.0', '13932498', '14.0', '2.7069775390624997']
['260.0', '13932847', '14.0', '2.70714794921875']
['260.0', '13933987', '14.0', '2.7077045898437504']
['260.0', '13933511', '14.0', '2.70747216796875']
['260.0', '13932629', '14.0', '2.7070415039062503']
['260.0', '13931825', '14.0', '2.7066489257812503']
['260.0', '13932993', '14.0', '2.70721923828125']
['260.0', '13933727', '14.0', '2.7075776367187503']
['260.0', '13932563', '14.0', '2.70700927734375']
['260.0', '13934529', '14.0', '2.70796923828125']
['260.0', '13934159', '14.0', '2.7077885742187497']
['260.0', '13933340', '14.0', '2.707388671875']
['260.0', '13932814', '14.0', '2.7071318359375']
['260.0', '13933997', '14.0', '2.7077094726562496']
['260.0', '13933668', '14.0', '2.7075488281249998']
['260.0', '13932247', '14.0', '2.7068549804687496']
['260.0', '13932911', '14.0', '2.70717919921875']
['260.0', '13932980', '14.0', '2.7072128906249997']
['260.0', '13934851', '14.0', '2.70812646484375']
['260.0', '13933836', '14.0', '2.7076308593750005']
['260.0', '13932578', '14.0', '2.7070166015624997']
['260.0', '13934193', '14.0', '2.7078051757812505']
['260.0', '13933125', '14.0', '2.70728369140625']
['260.0', '13933795', '14.0', '2.70761083984375']
['260.0', '13934125', '14.0', '2.70777197265625']
['260.0', '13934978', '14.0', '2.7081884765625004']
['260.0', '13934770', '14.0', '2.7080869140625']
['260.0', '13931335', '14.0', '2.7064096679687504']
['260.0', '13934587', '14.0', '2.7079975585937497']
['260.0', '13932096', '14.0', '2.7067812499999997']
['260.0', '13935865', '14.0', '2.70862158203125']
['260.0', '13933946', '14.0', '2.7076845703125']
['260.0', '13933388', '14.0', '2.7074121093750003']
['260.0', '13934466', '14.0', '2.7079384765625']
['260.0', '13932406', '14.0', '2.7069326171875003']
['260.0', '13935682', '14.0', '2.7085322265625003']
['260.0', '13934737', '14.0', '2.7080708007812504']
['260.0', '13933634', '14.0', '2.7075322265625']
['260.0', '13933608', '14.0', '2.70751953125']
['260.0', '13932802', '14.0', '2.7071259765624998']
['260.0', '13935038', '14.0', '2.7082177734375']
['260.0', '13933170', '14.0', '2.7073056640625']
['260.0', '13935396', '14.0', '2.7083925781250002']
['260.0', '13934097', '14.0', '2.70775830078125']
['260.0', '13935021', '14.0', '2.7082094726562502']
['260.0', '13935318', '14.0', '2.7083544921875005']
['260.0', '13935643', '14.0', '2.70851318359375']
['260.0', '13935248', '14.0', '2.7083203124999997']
['260.0', '13935335', '14.0', '2.7083627929687504']
['260.0', '13934050', '14.0', '2.7077353515625004']
['260.0', '13933232', '14.0', '2.7073359375']
['260.0', '13935146', '14.0', '2.7082705078125002']
['260.0', '13933629', '14.0', '2.7075297851562503']
['260.0', '13934852', '14.0', '2.7081269531250003']
['260.0', '13935072', '14.0', '2.708234375']
['260.0', '13934293', '14.0', '2.7078540039062498']
['260.0', '13933790', '14.0', '2.7076083984375003']
['260.0', '13934136', '14.0', '2.70777734375']
['260.0', '13936091', '14.0', '2.70873193359375']
['260.0', '13933593', '14.0', '2.7075122070312503']
['260.0', '13935782', '14.0', '2.7085810546875004']
['260.0', '13933176', '14.0', '2.7073085937499997']
['260.0', '13933675', '14.0', '2.7075522460937504']
['260.0', '13931855', '14.0', '2.7066635742187497']
['260.0', '13932978', '14.0', '2.7072119140625004']
['260.0', '13934234', '14.0', '2.7078251953125']
['260.0', '13933153', '14.0', '2.70729736328125']
['260.0', '13934361', '14.0', '2.7078872070312503']
['260.0', '13934251', '14.0', '2.70783349609375']
['260.0', '13932956', '14.0', '2.707201171875']
['260.0', '13931924', '14.0', '2.7066972656250003']
['260.0', '13934242', '14.0', '2.7078291015625']
['260.0', '13935089', '14.0', '2.70824267578125']
['260.0', '13932274', '14.0', '2.7068681640624996']
['260.0', '13935491', '14.0', '2.70843896484375']
['260.0', '13932036', '14.0', '2.706751953125']
['260.0', '13934399', '14.0', '2.7079057617187496']
['260.0', '13932661', '14.0', '2.70705712890625']
['260.0', '13933113', '14.0', '2.7072778320312505']
['260.0', '13932841', '14.0', '2.70714501953125']
['280.0', '13933329', '15.0', '2.70738330078125']
['280.0', '13933883', '15.0', '2.70765380859375']
['280.0', '13932590', '15.0', '2.7070224609375']
['280.0', '13933758', '15.0', '2.7075927734375']
['280.0', '13934677', '15.0', '2.7080415039062498']
['280.0', '13933513', '15.0', '2.7074731445312503']
['280.0', '13933849', '15.0', '2.70763720703125']
['280.0', '13936608', '15.0', '2.708984375']
['280.0', '13933929', '15.0', '2.70767626953125']
['280.0', '13935044', '15.0', '2.708220703125']
['280.0', '13933439', '15.0', '2.70743701171875']
['280.0', '13934559', '15.0', '2.7079838867187505']
['280.0', '13932902', '15.0', '2.7071748046875']
['280.0', '13933237', '15.0', '2.7073383789062504']
['280.0', '13933888', '15.0', '2.7076562500000003']
['280.0', '13933414', '15.0', '2.7074248046875002']
['280.0', '13935036', '15.0', '2.708216796875']
['280.0', '13932584', '15.0', '2.7070195312500003']
['280.0', '13935414', '15.0', '2.7084013671875002']
['280.0', '13933166', '15.0', '2.7073037109375004']
['280.0', '13935529', '15.0', '2.70845751953125']
['280.0', '13933984', '15.0', '2.707703125']
['280.0', '13934948', '15.0', '2.708173828125']
['280.0', '13933384', '15.0', '2.70741015625']
['280.0', '13933163', '15.0', '2.70730224609375']
['280.0', '13934524', '15.0', '2.7079667968749996']
['280.0', '13933581', '15.0', '2.70750634765625']
['280.0', '13934838', '15.0', '2.7081201171875']
['280.0', '13933521', '15.0', '2.7074770507812502']
['280.0', '13935080', '15.0', '2.70823828125']
['280.0', '13932711', '15.0', '2.7070815429687505']
['280.0', '13934015', '15.0', '2.7077182617187496']
['280.0', '13934772', '15.0', '2.7080878906250003']
['280.0', '13934253', '15.0', '2.70783447265625']
['280.0', '13932607', '15.0', '2.70703076171875']
['280.0', '13934588', '15.0', '2.707998046875']
['280.0', '13933535', '15.0', '2.70748388671875']
['280.0', '13934384', '15.0', '2.7078984375']
['280.0', '13933998', '15.0', '2.7077099609374997']
['280.0', '13933830', '15.0', '2.7076279296875']
['280.0', '13933745', '15.0', '2.7075864257812503']
['280.0', '13934104', '15.0', '2.7077617187500005']
['280.0', '13933830', '15.0', '2.7076279296875']
['280.0', '13933609', '15.0', '2.70752001953125']
['280.0', '13931991', '15.0', '2.70672998046875']
['280.0', '13934323', '15.0', '2.70786865234375']
['280.0', '13933528', '15.0', '2.70748046875']
['280.0', '13932590', '15.0', '2.7070224609375']
['280.0', '13935110', '15.0', '2.7082529296875']
['280.0', '13933778', '15.0', '2.7076025390625']
['280.0', '13934717', '15.0', '2.70806103515625']
['280.0', '13933222', '15.0', '2.7073310546875']
['280.0', '13934465', '15.0', '2.70793798828125']
['280.0', '13934843', '15.0', '2.7081225585937503']
['280.0', '13934245', '15.0', '2.7078305664062503']
['280.0', '13935466', '15.0', '2.7084267578125']
['280.0', '13933275', '15.0', '2.7073569335937497']
['280.0', '13935608', '15.0', '2.70849609375']
['280.0', '13934156', '15.0', '2.7077871093750003']
['280.0', '13935914', '15.0', '2.7086455078125002']
['280.0', '13933857', '15.0', '2.70764111328125']
['280.0', '13933934', '15.0', '2.7076787109375005']
['280.0', '13934229', '15.0', '2.7078227539062505']
['280.0', '13932020', '15.0', '2.706744140625']
['280.0', '13933878', '15.0', '2.7076513671875']
['280.0', '13932706', '15.0', '2.7070791015625']
['280.0', '13932333', '15.0', '2.70689697265625']
['280.0', '13936402', '15.0', '2.7088837890625']
['280.0', '13931414', '15.0', '2.7064482421875002']
['280.0', '13934632', '15.0', '2.7080195312499997']
['280.0', '13935034', '15.0', '2.7082158203124997']
['280.0', '13933991', '15.0', '2.70770654296875']
['280.0', '13934955', '15.0', '2.70817724609375']
['280.0', '13934146', '15.0', '2.7077822265625002']
['280.0', '13934006', '15.0', '2.7077138671874996']
['280.0', '13933936', '15.0', '2.7076796874999998']
['280.0', '13933730', '15.0', '2.7075791015624997']
['280.0', '13932322', '15.0', '2.7068916015625']
['280.0', '13934317', '15.0', '2.7078657226562504']
['280.0', '13934098', '15.0', '2.7077587890625']
['280.0', '13933601', '15.0', '2.70751611328125']
['280.0', '13933918', '15.0', '2.7076708984374998']
['280.0', '13934516', '15.0', '2.7079628906249997']
['280.0', '13934793', '15.0', '2.7080981445312498']
['280.0', '13932695', '15.0', '2.7070737304687498']
