0,10907304,1
0,10907659,1
0,10907832,1
0,10907321,1
0,10907630,1
0,10907722,1
0,10907702,1
0,10907468,1
0,10907819,1
0,10907270,1
0,10908009,1
0,10907304,1
0,10907958,1
0,10907697,1
0,10907358,1
0,10907649,1
0,10907956,1
0,10908069,1
0,10907358,1
0,10908063,1
0,10907472,1
0,10908094,1
0,10907980,1
0,10907857,1
0,10907368,1
0,10907640,1
0,10907529,1
0,10907906,1
0,10907525,1
0,10907586,1
0,10907851,1
0,10907506,1
0,10907973,1
0,10907668,1
0,10907942,1
0,10907997,1
0,10907507,1
0,10907815,1
0,10907667,1
0,10907909,1
0,10907706,1
0,10907899,1
0,10907390,1
0,10907923,1
0,10907635,1
0,10907710,1
0,10907741,1
0,10907245,1
0,10907963,1
0,10907413,1
0,10907623,1
0,10907478,1
0,10907651,1
0,10907687,1
0,10907608,1
0,10907956,1
0,10907648,1
0,10908153,1
0,10907763,1
0,10907679,1
0,10907713,1
0,10907538,1
0,10907803,1
0,10907717,1
0,10907893,1
0,10907458,1
0,10907822,1
0,10907247,1
0,10907625,1
0,10907415,1
0,10907883,1
0,10907367,1
0,10907868,1
0,10907325,1
0,10907793,1
0,10907592,1
0,10907859,1
0,10907707,1
0,10907636,1
0,10907427,1
0,10907224,1
0,10907373,1
0,10907447,1
0,10907646,1
0,10907837,1
0,10907438,1
0,10907695,1
0,10907750,1
0,10907673,1
0,10907273,1
0,10907956,1
0,10907587,1
0,10907559,1
0,10907815,1
0,10907682,1
0,10907547,1
0,10907617,1
0,10907520,1
0,10907380,1
0,10907520,1
0,10907432,1
0,10907582,1
0,10907517,1
0,10907376,1
0,10907653,1
0,10907404,1
0,10907602,1
0,10908041,1
0,10907346,1
0,10907691,1
0,10907451,1
0,10907642,1
0,10907575,1
0,10907453,1
0,10907497,1
0,10907561,1
0,10907504,1
0,10907605,1
0,10907456,1
0,10907483,1
20.0,10906929,2.0
20.0,10907286,2.0
20.0,10907636,2.0
20.0,10907438,2.0
20.0,10907558,2.0
20.0,10907745,2.0
20.0,10906858,2.0
20.0,10907624,2.0
20.0,10907373,2.0
20.0,10907732,2.0
20.0,10907524,2.0
20.0,10907610,2.0
20.0,10907499,2.0
20.0,10907478,2.0
20.0,10907310,2.0
20.0,10907517,2.0
20.0,10907484,2.0
20.0,10907348,2.0
20.0,10907466,2.0
20.0,10907471,2.0
20.0,10907447,2.0
20.0,10907580,2.0
20.0,10907409,2.0
20.0,10907398,2.0
20.0,10907930,2.0
20.0,10907646,2.0
20.0,10907669,2.0
20.0,10907209,2.0
20.0,10907156,2.0
20.0,10907671,2.0
20.0,10907341,2.0
20.0,10907510,2.0
20.0,10907168,2.0
20.0,10907291,2.0
20.0,10907458,2.0
20.0,10907724,2.0
20.0,10906735,2.0
20.0,10907255,2.0
20.0,10907189,2.0
20.0,10907243,2.0
20.0,10907803,2.0
20.0,10906984,2.0
20.0,10907622,2.0
20.0,10906905,2.0
20.0,10907971,2.0
20.0,10907077,2.0
20.0,10907298,2.0
20.0,10907345,2.0
20.0,10907371,2.0
20.0,10907441,2.0
20.0,10907501,2.0
20.0,10907594,2.0
20.0,10907092,2.0
20.0,10907332,2.0
20.0,10907122,2.0
20.0,10907407,2.0
20.0,10907239,2.0
20.0,10907507,2.0
20.0,10907355,2.0
20.0,10907033,2.0
20.0,10907307,2.0
20.0,10907688,2.0
20.0,10907163,2.0
20.0,10907389,2.0
20.0,10907203,2.0
20.0,10907183,2.0
20.0,10907278,2.0
20.0,10907541,2.0
20.0,10907452,2.0
20.0,10907222,2.0
20.0,10907449,2.0
20.0,10907380,2.0
20.0,10907263,2.0
20.0,10906810,2.0
20.0,10907431,2.0
20.0,10906892,2.0
20.0,10907448,2.0
20.0,10906958,2.0
20.0,10907406,2.0
20.0,10907229,2.0
20.0,10907435,2.0
20.0,10907577,2.0
20.0,10907314,2.0
20.0,10907470,2.0
20.0,10907064,2.0
20.0,10907116,2.0
20.0,10907219,2.0
20.0,10907153,2.0
20.0,10907577,2.0
20.0,10906930,2.0
20.0,10907515,2.0
40.0,10907511,3.0
40.0,10907111,3.0
40.0,10907621,3.0
40.0,10906745,3.0
40.0,10907080,3.0
40.0,10906899,3.0
40.0,10907417,3.0
40.0,10907352,3.0
40.0,10907945,3.0
40.0,10907126,3.0
40.0,10907368,3.0
40.0,10907417,3.0
40.0,10906898,3.0
40.0,10907441,3.0
40.0,10906778,3.0
40.0,10907448,3.0
40.0,10907242,3.0
40.0,10907410,3.0
40.0,10907582,3.0
40.0,10907356,3.0
40.0,10907674,3.0
40.0,10906984,3.0
40.0,10907986,3.0
40.0,10906924,3.0
40.0,10906945,3.0
40.0,10907306,3.0
40.0,10906484,3.0
40.0,10908076,3.0
40.0,10906254,3.0
40.0,10907977,3.0
40.0,10906331,3.0
40.0,10907875,3.0
40.0,10907699,3.0
