0.0,12702309.0,1.0,2.1062993164062505
0.0,12699090.0,1.0,2.1047275390625
0.0,12703227.0,1.0,2.1067475585937503
0.0,12701260.0,1.0,2.105787109375
0.0,12699432.0,1.0,2.1048945312500003
0.0,12701749.0,1.0,2.10602587890625
0.0,12702982.0,1.0,2.1066279296875
0.0,12701202.0,1.0,2.1057587890625005
0.0,12702933.0,1.0,2.1066040039062504
0.0,12702357.0,1.0,2.10632275390625
0.0,12701781.0,1.0,2.1060415039062503
0.0,12699944.0,1.0,2.1051445312499997
0.0,12701400.0,1.0,2.1058554687499997
0.0,12699936.0,1.0,2.1051406249999998
0.0,12701427.0,1.0,2.1058686523437498
0.0,12700639.0,1.0,2.1054838867187504
0.0,12700489.0,1.0,2.1054106445312497
0.0,12700934.0,1.0,2.1056279296875005
0.0,12701745.0,1.0,2.1060239257812503
0.0,12701702.0,1.0,2.1060029296875005
0.0,12698688.0,1.0,2.10453125
0.0,12702122.0,1.0,2.1062080078124996
0.0,12700207.0,1.0,2.10527294921875
0.0,12701887.0,1.0,2.10609326171875
0.0,12700459.0,1.0,2.1053959960937503
0.0,12701994.0,1.0,2.1061455078125
0.0,12702451.0,1.0,2.1063686523437504
0.0,12701279.0,1.0,2.10579638671875
0.0,12701707.0,1.0,2.10600537109375
0.0,12700593.0,1.0,2.1054614257812503
0.0,12701506.0,1.0,2.1059072265624996
0.0,12701471.0,1.0,2.1058901367187497
0.0,12702739.0,1.0,2.1065092773437497
0.0,12699903.0,1.0,2.10512451171875
0.0,12700270.0,1.0,2.1053037109375
0.0,12702213.0,1.0,2.10625244140625
0.0,12701563.0,1.0,2.10593505859375
0.0,12702239.0,1.0,2.1062651367187497
0.0,12702602.0,1.0,2.1064423828125003
0.0,12700385.0,1.0,2.10535986328125
0.0,12702580.0,1.0,2.106431640625
0.0,12700619.0,1.0,2.10547412109375
0.0,12702193.0,1.0,2.1062426757812505
0.0,12700223.0,1.0,2.10528076171875
0.0,12700586.0,1.0,2.1054580078125005
0.0,12700861.0,1.0,2.1055922851562503
0.0,12700089.0,1.0,2.10521533203125
0.0,12701593.0,1.0,2.1059497070312503
0.0,12701164.0,1.0,2.1057402343750002
0.0,12700792.0,1.0,2.1055585937499997
0.0,12703224.0,1.0,2.10674609375
0.0,12700977.0,1.0,2.1056489257812503
0.0,12700723.0,1.0,2.10552490234375
0.0,12700388.0,1.0,2.1053613281250003
0.0,12701498.0,1.0,2.1059033203124997
0.0,12700327.0,1.0,2.1053315429687505
0.0,12701631.0,1.0,2.1059682617187496
0.0,12699652.0,1.0,2.105001953125
