200,15271742
200,15272327
200,15272803
200,15272290
200,15272461
200,15272450
200,15272405
200,15272300
200,15271746
200,15272142
200,15272165
200,15272681
200,15272455
200,15271696
200,15272718
200,15272761
200,15272004
200,15272692
200,15272343
200,15272223
200,15273319
200,15272778
200,15272125
200,15271948
200,15271603
200,15273210
200,15272215
200,15272652
200,15272703
200,15272805
200,15272512
200,15271304
200,15272056
200,15273079
200,15272341
200,15271875
200,15272119
200,15272533
200,15272850
200,15272834
200,15272455
200,15273101
200,15272030
200,15272250
200,15272133
200,15272506
200,15272227
200,15271856
200,15272250
200,15272399
200,15272112
200,15272857
200,15272296
200,15272299
200,15272485
200,15272155
200,15272595
200,15271849
200,15271816
200,15272225
200,15271735
200,15273182
200,15272855
200,15273128
200,15272027
200,15272294
200,15272092
200,15272277
200,15272352
200,15272597
200,15272018
200,15273153
200,15272713
200,15272057
200,15273238
200,15272366
200,15272011
200,15272101
200,15272527
200,15272121
200,15273017
200,15272869
200,15271924
200,15271932
200,15272485
200,15272367
200,15272888
200,15272109
200,15272615
200,15273027
200,15272623
200,15272673
200,15272305
200,15272629
200,15272133
200,15272567
200,15272305
200,15272765
200,15272216
200,15272041
200,15272064
200,15272579
200,15271593
200,15272765
200,15272561
200,15272652
200,15272178
200,15272910
200,15272914
200,15272569
200,15271979
200,15272265
200,15272377
200,15273482
200,15272605
200,15271841
200,15272536
200,15272531
200,15272534
200,15272254
200,15272531
190.0,15428339
190.0,15427910
190.0,15428918
190.0,15428211
190.0,15429208
190.0,15427288
190.0,15428756
190.0,15428589
190.0,15428158
190.0,15428547
190.0,15428582
190.0,15428197
190.0,15428307
190.0,15428028
190.0,15429043
190.0,15428380
190.0,15429090
190.0,15428714
190.0,15428376
190.0,15428928
190.0,15428485
190.0,15428930
190.0,15427994
190.0,15428991
190.0,15428419
190.0,15428651
190.0,15428155
190.0,15428576
190.0,15427655
190.0,15429040
190.0,15428255
190.0,15428217
190.0,15428514
190.0,15428772
190.0,15428134
190.0,15429186
190.0,15428304
190.0,15428263
190.0,15428826
190.0,15428530
190.0,15428646
190.0,15428030
190.0,15428282
190.0,15427928
190.0,15428173
190.0,15427834
190.0,15428805
190.0,15428730
