0.7121,4001457.0
0.7121,4002353.0
0.7121,4000114.0
0.7121,4000848.0
0.7121,4000933.0
0.7121,4001706.0
0.7121,4001740.0
0.7121,4002636.0
0.7121,4000797.0
0.7121,4003233.0
0.7121,4000156.0
0.7121,4000590.0
0.7121,4000364.0
0.7121,4002452.0
0.7121,4003171.0
0.7121,4001130.0
0.7121,4001138.0
0.7121,3999788.0
0.7121,3999539.0
0.7121,4002173.0
0.7121,3999762.0
0.7121,4001369.0
0.7121,4000844.0
0.7121,3999405.0
0.7121,3999815.0
0.7121,4000563.0
0.7121,4000983.0
0.7121,4002692.0
0.7121,4002319.0
0.7121,4001685.0
0.7121,4003711.0
0.7121,3999883.0
0.7121,4000844.0
0.7121,4000126.0
0.7121,4002397.0
0.7121,4002807.0
0.7121,4002356.0
0.7121,4000806.0
0.7121,3999919.0
0.7121,4000454.0
0.7121,4001675.0
0.7121,4001248.0
0.7121,4002495.0
0.7121,4000761.0
0.7121,4002802.0
0.7121,4001470.0
0.7121,4000295.0
0.7121,4003174.0
0.7121,4002001.0
0.7121,3999907.0
0.7121,4002686.0
0.7121,4002310.0
0.7121,4001417.0
0.7121,4000627.0
0.7121,4001716.0
0.7121,4001384.0
0.7121,4001802.0
0.7121,4002005.0
0.7121,4002725.0
0.7121,4001765.0
0.7121,4001908.0
0.7121,4001452.0
0.7121,3999054.0
0.7121,4000588.0
0.7121,4002276.0
0.7121,4002410.0
0.7121,4001114.0
0.7121,3999347.0
0.7121,4001868.0
0.7121,4000883.0
0.7121,4001450.0
0.7121,4000364.0
0.7121,4000763.0
0.7121,3998819.0
0.7121,3998924.0
0.7121,4002899.0
0.7121,4001745.0
0.7121,4002358.0
0.7121,4000696.0
0.7121,4000649.0
0.7121,4002615.0
0.7121,3999844.0
0.7121,4001174.0
0.7121,4001136.0
0.7121,3999170.0
0.7121,4002366.0
0.7121,3998204.0
0.7121,4000448.0
0.7121,4000800.0
0.7121,4004099.0
0.7121,4000895.0
0.7121,4001291.0
0.7121,4001492.0
0.7121,4000360.0
