0,15284281
0,15285277
0,15285480
0,15284517
0,15284915
0,15285417
0,15286318
0,15285317
0,15285691
0,15286792
0,15285051
0,15284907
0,15285125
0,15286061
0,15285105
0,15285949
0,15285264
0,15285366
0,15285526
0,15285186
0,15285496
0,15286187
0,15285504
0,15285538
0,15285944
0,15285459
0,15286295
0,15285134
0,15285067
0,15286115
0,15285495
0,15286391
0,15284752
0,15286003
0,15285055
0,15284434
0,15285230
0,15285478
0,15285989
0,15285684
0,15285444
0,15285112
0,15286311
0,15285574
0,15285178
0,15284635
0,15285791
0,15285684
0,15285261
0,15285233
0,15285778
0,15284606
0,15285467
0,15285527
0,15285346
0,15284943
0,15284949
0,15286340
0,15285443
0,15285865
0,15285066
0,15285322
0,15285745
0,15285471
0,15285633
0,15285840
0,15285683
0,15284997
0,15285656
0,15285613
0,15285549
0,15284909
0,15285488
0,15285137
0,15285799
0,15285642
0,15285675
0,15285780
0,15285625
0,15285031
0,15286139
0,15285508
0,15285450
0,15284819
0,15285041
0,15285933
0,15285287
0,15285101
0,15286098
0,15285997
0,15285244
0,15285409
0,15285189
0,15285598
0,15285602
0,15285384
0,15284913
0,15285942
0,15285221
0,15286288
0,15285235
0,15285400
0,15285451
0,15285563
0,15285078
0,15285898
0,15285672
-10.0,15279570
-10.0,15279674
-10.0,15279893
-10.0,15279803
-10.0,15280145
-10.0,15279729
-10.0,15279002
-10.0,15279998
-10.0,15280083
-10.0,15279267
-10.0,15279283
-10.0,15279660
-10.0,15278990
-10.0,15280282
-10.0,15279324
-10.0,15279652
-10.0,15278945
-10.0,15278758
-10.0,15279862
-10.0,15279270
-10.0,15279599
-10.0,15279440
-10.0,15279571
-10.0,15280457
-10.0,15280547
-10.0,15279376
-10.0,15279239
-10.0,15279940
-10.0,15279653
-10.0,15279750
-10.0,15279982
-10.0,15279006
-10.0,15279911
-10.0,15279852
-10.0,15279316
-10.0,15279818
-10.0,15278880
-10.0,15280124
-10.0,15279733
-10.0,15279640
-10.0,15279867
-10.0,15279690
-10.0,15279872
-10.0,15279672
-10.0,15279361
-10.0,15279071
-10.0,15280057
-10.0,15280021
-10.0,15279588
-10.0,15279796
-10.0,15279258
-10.0,15280104
-10.0,15279817
-10.0,15279756
-10.0,15279996
-10.0,15279534
-10.0,15279841
-10.0,15279673
-10.0,15279841
-10.0,15279568
-10.0,15279559
-10.0,15280364
-10.0,15279147
-10.0,15280598
-10.0,15279591
-10.0,15280130
-10.0,15280424
-10.0,15279897
-10.0,15280489
-10.0,15279480
-10.0,15279474
-10.0,15280058
-10.0,15280302
-10.0,15279490
-10.0,15279277
-10.0,15279449
-10.0,15280096
-10.0,15280283
-10.0,15279528
-10.0,15279964
-10.0,15280101
-10.0,15279793
-10.0,15279163
-10.0,15280582
-10.0,15280088
-10.0,15280156
-10.0,15279822
-10.0,15279829
-10.0,15279609
-10.0,15280005
-10.0,15279970
-10.0,15279742
-10.0,15279512
-10.0,15279507
-10.0,15279799
-10.0,15280014
-10.0,15279730
-10.0,15280035
-10.0,15279713
-10.0,15279885
-10.0,15279731
-10.0,15279631
-10.0,15279808
-10.0,15280051
-10.0,15279386
-10.0,15279758
-10.0,15279513
-10.0,15279950
-10.0,15279745
-10.0,15279720
-10.0,15280094
-10.0,15280086
-10.0,15279532
-10.0,15279942
-10.0,15279738
-10.0,15279823
-10.0,15279993
-10.0,15280173
-10.0,15279880
-10.0,15280024
-10.0,15279964
-10.0,15279999
-10.0,15279509
-10.0,15279906
-10.0,15280522
-10.0,15279173
