0.0,0.0,0.5282690525054932,13864210.0,13.329633789062498
0.0,0.0,0.5603470802307129,13869648.0,13.3322890625
0.0,0.0,0.5922319889068604,13869648.0,13.3322890625
0.0,0.0,0.6245548725128174,13911514.0,13.3527314453125
0.0,0.0,0.6565301418304443,13911514.0,13.3527314453125
0.0,0.0,0.6885499954223633,13834822.0,13.315284179687499
0.0,0.0,0.7204551696777344,13834822.0,13.315284179687499
0.0,0.0,0.7524609565734863,13861277.0,13.32820166015625
0.0,0.0,0.7844009399414062,13861277.0,13.32820166015625
0.0,0.0,0.8166110515594482,13861549.0,13.328334472656248
0.0,0.0,0.8486289978027344,13885539.0,13.340048339843749
0.0,0.0,0.8806231021881104,13885539.0,13.340048339843749
0.0,0.0,0.912632942199707,13879860.0,13.337275390624999
0.0,0.0,0.9446539878845215,13879860.0,13.337275390624999
0.0,0.0,0.9766528606414795,13863461.0,13.32926806640625
0.0,0.0,1.008579969406128,13863461.0,13.32926806640625
0.0,0.0,1.0405731201171875,13857259.0,13.326239746093748
0.0,0.0,1.0726308822631836,13857259.0,13.326239746093748
0.0,0.0,1.1204798221588135,13841216.0,13.318406249999999
0.0,0.0,1.1526329517364502,13841216.0,13.318406249999999
0.0,0.0,1.184615135192871,13859500.0,13.327333984374999
0.0,0.0,1.2325401306152344,13865691.0,13.330356933593748
0.0,0.0,1.2647850513458252,13865691.0,13.330356933593748
0.0,0.0,1.2964861392974854,13848150.0,13.3217919921875
0.0,0.0,1.328779935836792,13848150.0,13.3217919921875
0.0,0.0,1.3608088493347168,13869966.0,13.332444335937499
0.0,0.0,1.392838954925537,13869966.0,13.332444335937499
0.0,0.0,1.4247889518737793,13843024.0,13.319289062499998
0.0,0.0,1.4569010734558105,13843024.0,13.319289062499998
0.0,0.0,1.4888191223144531,13854718.0,13.324999023437499
0.0,0.0,1.5208308696746826,13854718.0,13.324999023437499
0.0,0.0,1.5528459548950195,13871260.0,13.333076171875
0.0,0.0,1.5847878456115723,13871260.0,13.333076171875
0.0,0.0,1.6170709133148193,13753281.0,13.27546923828125
0.0,0.0,1.6648821830749512,13854617.0,13.324949707031248
0.0,0.0,1.6970751285552979,13854617.0,13.324949707031248
0.0,0.0,1.72890305519104,13880041.0,13.33736376953125
0.0,0.0,1.7608890533447266,13880041.0,13.33736376953125
0.0,0.0,1.7928690910339355,13875547.0,13.335169433593748
0.0,0.0,1.8250269889831543,13875547.0,13.335169433593748
0.0,0.0,1.8570311069488525,13863034.0,13.329059570312499
0.0,0.0,1.8887529373168945,13863034.0,13.329059570312499
0.0,0.0,1.9209990501403809,13893586.0,13.3439775390625
0.0,0.0,1.9530611038208008,13893586.0,13.3439775390625
0.0,0.0,1.9849669933319092,13855662.0,13.325459960937499
0.0,0.0,2.0170531272888184,13855662.0,13.325459960937499
0.0,0.0,2.0490670204162598,13869491.0,13.33221240234375
0.0,0.0,2.0970280170440674,13857623.0,13.326417480468749
0.0,0.0,2.1290950775146484,13857623.0,13.326417480468749
